relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P1376,0.18691588785046728,0.0,0.2336448598130841,0.1308411214953271,[DEF;X] [X.Nom] είναι η πρωτεύουσα [DEF;Y] [Y.Gen] .
P131,0.005988023952095809,0.005988023952095809,0.11976047904191617,0.12574850299401197,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P1412,0.0,0.0,0.1572052401746725,0.1572052401746725,[DEF;X] [X.Nom] μιλούσε [Y] .
P108,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δουλεύει [PREPDEF;Y] [Y.Acc] .
P136,0.0,0.0,0.17073170731707318,0.17073170731707318,[DEF;X] [X.Nom] παίζει [Y] μουσική .
P17,0.008298755186721992,0.008298755186721992,0.07883817427385892,0.07883817427385892,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P39,0.0,0.0,0.07042253521126761,0.07042253521126761,[DEF;X] [X.Nom] έχει τη θέση [DEF;Y] [Y.Gen] .
P264,,,,,[DEF;X] [X.Nom] αντιπροσωπεύεται από τη μουσική ετικέτα [DEF;Y] [Y.Gen] .
P276,0.012987012987012988,0.012987012987012988,0.09090909090909091,0.1038961038961039,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P937,0.0,0.0,0.014814814814814815,0.014814814814814815,[DEF;X] [X.Nom] δούλευε [PREPDEF;Y] [Y.Acc] .
P140,0.0,0.0,0.0,0.0,Το θρήσκευμα [DEF;X] [X.Gen] είναι [Y] .
P1303,0.0,0.0,0.045454545454545456,0.045454545454545456,[DEF;X] [X.Nom] παίζει [Y.Acc] .
P127,0.0,0.0,0.058823529411764705,0.058823529411764705,[DEF;X] [X.Nom] ανήκει [PREPDEF;Y] [Y.Acc] .
P103,0.014925373134328358,0.014925373134328358,0.09701492537313433,0.09701492537313433,Η μητρική γλώσσα [DEF;X] [X.Gen] είναι τα [Y.Acc] .
P190,0.01182033096926714,0.01182033096926714,0.6808510638297872,0.6808510638297872,[DEF;X] [X.Nom] και [DEF;Y] [Y.Nom] είναι αδελφοποιημένες πόλεις .
P1001,0.02,0.02,0.18,0.19333333333333333,[DEF;X] [X.Nom] είναι ένας νομικός όρος [PREPDEF;Y] [Y.Acc] .
P31,0.0,0.0,0.15625,0.15625,[DEF;X] [X.Nom] είναι [INDEF;Y] [Y.Acc] .
P495,0.0,0.0,0.043478260869565216,0.043478260869565216,[DEF;X] [X.Nom] [δημιουργήθηκε;X-Number=SG|δημουργήθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P159,0.045871559633027525,0.045871559633027525,0.1559633027522936,0.1559633027522936,Η έδρα [DEF;X] [X.Gen] είναι [PREPDEF;Y] [Y.Acc] .
P36,0.02564102564102564,0.02564102564102564,0.9829059829059829,0.9829059829059829,[DEF;Y] [Y.Nom] είναι η πρωτεύουσα [DEF;X] [X.Gen] .
P740,0.0,0.0,0.05660377358490566,0.05660377358490566,[DEF;X] [X.Nom] [ιδρύθηκε;X-Number=SG|ιδρύθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P361,0.03636363636363636,0.0,0.12727272727272726,0.10909090909090909,[DEF;X] [X.Nom] είναι μέρος [DEF;Y] [Y.Gen] .
