relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P1923,0.0,0.0,0.04472477064220184,0.04472477064220184,[Y.Nom] [принял;Y-Gender=MASC|приняла;Y-Gender=FEM|приняло;Y-Gender=NEUT] участие в [X.Ess] .
P106,0.0,0.0,0.1036036036036036,0.13063063063063063,[X.Nom] работает [Y.Ins] .
P527,0.0,0.0,0.07017543859649122,0.06871345029239766,[X.Nom] состоит из [Y.Gen] .
P102,0.0,0.0,0.10876132930513595,0.10876132930513595,[X.Nom] — член партии [Y.Nom] .
P530,0.0,0.0,0.0,0.0,[X.Nom] поддерживает дипломатические отношения с [Y.Ins] .
P176,0.0,0.0,0.1388888888888889,0.1423611111111111,[X.Nom] производится [Y.Ins] .
P27,0.04242424242424243,0.0,0.21212121212121213,0.21212121212121213,[X.Nom] — [гражданин;X-Gender=MASC|гражданка;X-Gender=FEM|гражданин;X-Gender=NEUT] [Y.Gen] .
P407,0.028846153846153848,0.0057692307692307696,0.18076923076923077,0.2692307692307692,""" [X.Nom] "" [написан;X-Gender=MASC|написана;X-Gender=FEM|написано;X-Gender=NEUT] на [Y.Ess] ."
P30,0.07333333333333333,0.0,0.14,0.05333333333333334,[X.Nom] находится в [Y.Ess] .
P178,0.0,0.0,0.116331096196868,0.116331096196868,[X.Nom] [разработан;X-Gender=MASC|разработана;X-Gender=FEM|разработано;X-Gender=NEUT] [Y.Ins] .
P1376,0.004424778761061947,0.0022123893805309734,0.06305309734513274,0.07411504424778761,[X.Nom] — столица [Y.Gen] .
P131,0.004434589800443459,0.0,0.08647450110864745,0.1130820399113082,[X.Nom] находится в [Y.Ess] .
P1412,0.0,0.0014749262536873156,0.2182890855457227,0.2536873156342183,[X.Nom] [говорил;X-Gender=MASC|говорила;X-Gender=FEM|говорило;X-Gender=NEUT] на [Y.Ess] .
P108,0.0,0.0,0.022792022792022793,0.022792022792022793,[X.Nom] [работал;X-Gender=MASC|работала;X-Gender=FEM|работало;X-Gender=NEUT] на [Y.Acc] .
P136,0.0,0.0,0.035955056179775284,0.033707865168539325,[X.Nom] работает в жанре [Y.Gen] .
P17,0.00847457627118644,0.0,0.2245762711864407,0.2627118644067797,[X.Nom] находится в [Y.Ess] .
P39,0.0,0.0,0.0625,0.09375,[X.Nom] занимает должность [Y.Gen] .
P264,0.0,0.0,0.036544850498338874,0.036544850498338874,[X.Nom] сотрудничает с лейблом [Y.Nom] .
P276,0.0041841004184100415,0.0,0.08368200836820083,0.09623430962343096,[X.Nom] находится в [Y.Ess] .
P937,0.0,0.0,0.16433566433566432,0.21328671328671328,[X.Nom] [работал;X-Gender=MASC|работала;X-Gender=FEM|работало;X-Gender=NEUT] в [Y.Ess] .
P140,0.012455516014234875,0.012455516014234875,0.10142348754448399,0.09786476868327403,[X.Nom] исповедует [Y.Acc] .
P1303,0.0022988505747126436,0.0,0.06436781609195402,0.06436781609195402,[X.Nom] играет на [Y.Ess] .
P127,0.0,0.0,0.12290502793296089,0.12011173184357542,[X.Nom] принадлежит [Y.Dat] .
P103,0.0,0.0,0.07525510204081633,0.07525510204081633,Родной язык [X.Gen] — [Y.Nom] .
P190,0.0012515644555694619,0.0012515644555694619,0.1939924906132666,0.1939924906132666,[X.Nom] и [Y.Nom] — города-побратимы .
P1001,0.0,0.0,0.2460136674259681,0.2460136674259681,Юрисдикция [X.Gen] распространяется на [Y.Acc] .
P31,0.0,0.0,0.06297229219143577,0.06297229219143577,[X.Nom] — [Y.Nom] .
P495,0.0,0.0,0.29545454545454547,0.2727272727272727,[X.Nom] [был;X-Gender=MASC|была;X-Gender=FEM|было;X-Gender=NEUT] [создан;X-Gender=MASC|создана;X-Gender=FEM|создано;X-Gender=NEUT] в [Y.Ess] .
P159,0.012853470437017995,0.005141388174807198,0.043701799485861184,0.04884318766066838,Штаб-квартира [X.Gen] находится в [Y.Ess] .
P36,0.0011363636363636363,0.0011363636363636363,0.08181818181818182,0.08181818181818182,Столица [X.Gen] — [Y.Nom] .
P740,0.0,0.0,0.24074074074074073,0.28703703703703703,[X.Nom] [образовалась;X-Gender=MASC|образовалась;X-Gender=FEM|образовалось;X-Gender=NEUT] в [Y.Ess] .
P361,0.003663003663003663,0.0018315018315018315,0.09157509157509157,0.10805860805860806,[X.Nom] — часть [Y.Gen] .
