relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P131,0.0073937153419593345,0.0073937153419593345,0.17929759704251386,0.17929759704251386,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] [PREPLOC;Y] [Y] .
P1412,0.0,0.0,0.09302325581395349,0.09302325581395349,[X] communiquait en [Y] .
P108,0.0,0.0,0.1930232558139535,0.1930232558139535,[X] travaille pour [Y] .
P136,0.0,0.0,0.39464882943143814,0.39464882943143814,[X] fait de la musique [Y] .
P17,0.01171875,0.01171875,0.17578125,0.17578125,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] [PREPLOC;Y] [Y] .
P39,0.0,0.0,0.21236559139784947,0.21236559139784947,[X] est [Y]
P264,0.0,0.0,0.0784313725490196,0.0784313725490196,[X] est [représenté;X-Gender=MASC|représentée;X-Gender=FEM] par le label musical [Y] .
P276,0.0017482517482517483,0.0017482517482517483,0.19405594405594406,0.19405594405594406,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] [PREPLOC;Y] [Y] .
P937,0.0,0.0,0.2169811320754717,0.2169811320754717,[X] travaillait auparavant [PREPDEF-à;Y] [Y] .
P140,0.0,0.0,0.08092485549132948,0.08092485549132948,[X] est [affilié;X-Gender=MASC|affiliée;X-Gender=FEM] [PREPDEF-à;Y] [Y] .
P1303,0.0,0.0,0.381201044386423,0.381201044386423,[X] joue [PREPDEF;Y] [Y] .
P127,0.0016181229773462784,0.0016181229773462784,0.2313915857605178,0.2313915857605178,[X] appartient [PREPDEF-à;Y] [Y] .
P103,0.0,0.0,0.6153846153846154,0.6153846153846154,La langue maternelle de [X] est [ARTDEF;Y] [Y] .
P190,0.0,0.0,0.2799227799227799,0.2799227799227799,[X] et [Y] sont des villes jumelles .
P1001,0.0,0.0,0.21978021978021978,0.21978021978021978,[ARTDEF;X] [X] gouverne [ARTDEF;Y] [Y] .
P31,0.007722007722007722,0.007722007722007722,0.14285714285714285,0.14285714285714285,[ARTDEF;X] [X] est un [ARTIND;Y] [Y] .
P495,0.0,0.0,0.052202283849918436,0.052202283849918436,[X] a été créé [PREPLOC;Y] [Y] .
P159,0.005199306759098787,0.005199306759098787,0.2564991334488735,0.2564991334488735,Le siège social [PREPDEF;X] [X] est en [PREPLOC;Y] [Y] .
P36,0.0012330456226880395,0.0012330456226880395,0.16522811344019728,0.16522811344019728,La capitale [PREPDEF;X] [X] est [Y] .
P740,0.0,0.0,0.18811881188118812,0.18811881188118812,[ARTDEF;X] [X] a été fondée [PREPLOC;Y] [Y] .
P361,0.0,0.0,0.25696594427244585,0.25696594427244585,[ARTDEF;X] [X] fait partie [PREPDEF;Y] [Y] .
