relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P1376,0.18691588785046728,0.0,0.2336448598130841,0.1308411214953271,[DEF;X] [X.Nom] είναι η πρωτεύουσα [DEF;Y] [Y.Gen] .
P131,0.005988023952095809,0.005988023952095809,0.11976047904191617,0.12574850299401197,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P1412,0.0,0.0,0.1572052401746725,0.1572052401746725,[DEF;X] [X.Nom] μιλούσε [Y] .
P108,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δουλεύει [PREPDEF;Y] [Y.Acc] .
P136,0.0,0.0,0.17073170731707318,0.17073170731707318,[DEF;X] [X.Nom] παίζει [Y] μουσική .
P17,0.008298755186721992,0.008298755186721992,0.07883817427385892,0.07883817427385892,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P39,0.0,0.0,0.07042253521126761,0.07042253521126761,[DEF;X] [X.Nom] έχει τη θέση [DEF;Y] [Y.Gen] .
P264,,,,,[DEF;X] [X.Nom] αντιπροσωπεύεται από τη μουσική ετικέτα [DEF;Y] [Y.Gen] .
P276,0.012987012987012988,0.012987012987012988,0.09090909090909091,0.1038961038961039,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P937,0.0,0.0,0.014814814814814815,0.014814814814814815,[DEF;X] [X.Nom] δούλευε [PREPDEF;Y] [Y.Acc] .
P140,0.0,0.0,0.0,0.0,Το θρήσκευμα [DEF;X] [X.Gen] είναι [Y] .
P1303,0.0,0.0,0.045454545454545456,0.045454545454545456,[DEF;X] [X.Nom] παίζει [Y.Acc] .
P127,0.0,0.0,0.058823529411764705,0.058823529411764705,[DEF;X] [X.Nom] ανήκει [PREPDEF;Y] [Y.Acc] .
P103,0.014925373134328358,0.014925373134328358,0.09701492537313433,0.09701492537313433,Η μητρική γλώσσα [DEF;X] [X.Gen] είναι τα [Y.Acc] .
P190,0.01182033096926714,0.01182033096926714,0.6808510638297872,0.6808510638297872,[DEF;X] [X.Nom] και [DEF;Y] [Y.Nom] είναι αδελφοποιημένες πόλεις .
P1001,0.02,0.02,0.18,0.19333333333333333,[DEF;X] [X.Nom] είναι ένας νομικός όρος [PREPDEF;Y] [Y.Acc] .
P31,0.0,0.0,0.15625,0.15625,[DEF;X] [X.Nom] είναι [INDEF;Y] [Y.Acc] .
P495,0.0,0.0,0.043478260869565216,0.043478260869565216,[DEF;X] [X.Nom] [δημιουργήθηκε;X-Number=SG|δημουργήθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P159,0.045871559633027525,0.045871559633027525,0.1559633027522936,0.1559633027522936,Η έδρα [DEF;X] [X.Gen] είναι [PREPDEF;Y] [Y.Acc] .
P36,0.02564102564102564,0.02564102564102564,0.9829059829059829,0.9829059829059829,[DEF;Y] [Y.Nom] είναι η πρωτεύουσα [DEF;X] [X.Gen] .
P740,0.0,0.0,0.05660377358490566,0.05660377358490566,[DEF;X] [X.Nom] [ιδρύθηκε;X-Number=SG|ιδρύθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P361,0.03636363636363636,0.0,0.12727272727272726,0.10909090909090909,[DEF;X] [X.Nom] είναι μέρος [DEF;Y] [Y.Gen] .
P19,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] γεννήθηκε [PREPDEF;Y] [Y.Acc] .
P20,0.0,0.0,0.013888888888888888,0.013888888888888888,[DEF;X] [X.Nom] πέθανε [PREPDEF;Y] [Y.Acc] .
P279,0.0049261083743842365,0.0,0.10344827586206896,0.1477832512315271,[DEF;X] [X.Nom] είναι υποκατηγορία [DEF;Y] [Y.Gen] .
P37,0.015228426395939087,0.015228426395939087,0.03299492385786802,0.03299492385786802,Η επίσημη γλώσσα [DEF;X] [X.Gen] είναι τα [Y] .
P413,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παίζει στη θέση [DEF;Y] [Y.Gen] .
P166,0.0,0.0,0.018867924528301886,0.018867924528301886,[DEF;X] [X.Nom] βραβεύτηκε με [Y] .
P449,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] προβλήθηκε αρχικά [PREPDEF;Y] [Y.Acc] .
P69,0.0,0.0,0.04,0.0,[DEF;X] [X.Nom] φοίτησε στο πανεπιστήμιο [DEF;Y] [Y.Gen] .
P47,0.0,0.0,0.0037243947858473,0.0037243947858473,[DEF;X] [X.Nom] συνορεύει με [DEF;Y] [Y.Acc] .
P138,0.016574585635359115,0.016574585635359115,0.049723756906077346,0.022099447513812154,[DEF;X] [X.Nom] πήρε το όνομά [DEF.Gen;X] από [DEF;Y] [Y.Acc] .
P364,0.0,0.0,0.0,0.0,Η πρωτότυπη γλώσσα [DEF;X] [X.Gen] είναι τα [Y] .
P54,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παίζει [PREPDEF;Y] [Y.Acc] .
P463,0.0,0.0,0.015527950310559006,0.021739130434782608,[DEF;X] [X.Nom] είναι μέλος [DEF;Y] [Y.Gen] .
P101,0.0,0.0,0.04201680672268908,0.08403361344537816,[DEF;X] [X.Nom] ειδικεύεται στο πεδίο [DEF;Y] [Y.Gen] .
P1923,0.0,0.0,0.0,0.0,[DEF;Y] [Y.Nom] συμμετείχε [PREPDEF;X] [X.Acc] .
P106,0.0,0.0,0.12195121951219512,0.12195121951219512,[DEF;X] [X.Nom] εργάζεται ως [Y] .
P527,0.0,0.0,0.024,0.004,[DEF;X] [X.Nom] αποτελείται από [Y.Acc] .
P102,0.0,0.0,0.07777777777777778,0.07777777777777778,[DEF;X] [X.Nom] είναι μέλος του [Y] κόμματος.
P530,0.0,0.0,0.014545454545454545,0.0,[DEF;X] [X.Nom] διατηρεί διπλωματικές σχέσεις με [DEF;Y] [Y.Acc] .
P176,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παράγεται από [DEF;Y] [Y.Acc] .
P27,0.0,0.0,0.13978494623655913,0.13978494623655913,[DEF;X] [X.Nom] είναι [Y] πολίτης .
P407,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,[DEF;X] [X.Nom] γράφτηκε στα [Y] .
P30,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P178,0.0,0.0,0.04878048780487805,0.04878048780487805,[DEF;X] [X.Nom] αναπτύσσεται από [DEF;Y.Fem] [Y.Acc] .
P1376,0.003289473684210526,0.0,0.03289473684210526,0.03125,[DEF;X] [X.Nom] είναι η πρωτεύουσα [DEF;Y] [Y.Gen] .
P131,0.0,0.0,0.005494505494505495,0.0,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P1412,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] μιλούσε [Y] .
P108,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δουλεύει [PREPDEF;Y] [Y.Acc] .
P136,0.0,0.0,0.4563106796116505,0.4563106796116505,[DEF;X] [X.Nom] παίζει [Y] μουσική .
P17,0.0,0.0,0.006666666666666667,0.006666666666666667,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P39,0.0038022813688212928,0.0,0.045627376425855515,0.0076045627376425855,[DEF;X] [X.Nom] έχει τη θέση [DEF;Y] [Y.Gen] .
P264,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] αντιπροσωπεύεται από τη μουσική ετικέτα [DEF;Y] [Y.Gen] .
P276,0.0,0.0,0.023255813953488372,0.023255813953488372,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P937,0.0,0.0,0.0,0.014084507042253521,[DEF;X] [X.Nom] δούλευε [PREPDEF;Y] [Y.Acc] .
P140,0.0,0.0,0.11,0.11,Το θρήσκευμα [DEF;X] [X.Gen] είναι [Y] .
P1303,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παίζει [Y.Acc] .
P127,0.0,0.0,0.037037037037037035,0.037037037037037035,[DEF;X] [X.Nom] ανήκει [PREPDEF;Y] [Y.Acc] .
P103,0.0,0.0,0.017857142857142856,0.017857142857142856,Η μητρική γλώσσα [DEF;X] [X.Gen] είναι τα [Y.Acc] .
P190,0.0019011406844106464,0.0019011406844106464,0.13688212927756654,0.13688212927756654,[DEF;X] [X.Nom] και [DEF;Y] [Y.Nom] είναι αδελφοποιημένες πόλεις .
P1001,0.05752212389380531,0.05309734513274336,0.1415929203539823,0.11504424778761062,[DEF;X] [X.Nom] είναι ένας νομικός όρος [PREPDEF;Y] [Y.Acc] .
P31,0.0,0.0,0.06451612903225806,0.0,[DEF;X] [X.Nom] είναι [INDEF;Y] [Y.Acc] .
P495,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [δημιουργήθηκε;X-Number=SG|δημουργήθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P159,0.0,0.0,0.014492753623188406,0.007246376811594203,Η έδρα [DEF;X] [X.Gen] είναι [PREPDEF;Y] [Y.Acc] .
P36,0.005747126436781609,0.005747126436781609,0.01532567049808429,0.01532567049808429,[DEF;Y] [Y.Nom] είναι η πρωτεύουσα [DEF;X] [X.Gen] .
P740,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [ιδρύθηκε;X-Number=SG|ιδρύθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P361,0.0,0.0,0.022222222222222223,0.02666666666666667,[DEF;X] [X.Nom] είναι μέρος [DEF;Y] [Y.Gen] .
