relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P37,0.19013360739979446,0.19013360739979446,0.30832476875642345,0.30832476875642345,[X]的官方语言是[Y]。
P413,0.015625,0.015625,0.5416666666666666,0.5416666666666666,[X]的场上位置是[Y]。
P166,0.0,0.0,0.009828009828009828,0.009828009828009828,[X]被授予[Y]。
P449,0.0,0.0,0.28115015974440893,0.28115015974440893,[X]首播于[Y]。
P69,0.0,0.0,0.0,0.0,[X]就读于[Y]。
P47,0.022357723577235773,0.022357723577235773,0.11890243902439024,0.11890243902439024,[X]和[Y]接壤。
P138,0.026022304832713755,0.026022304832713755,0.05204460966542751,0.05204460966542751,[X]是以[Y]命名的。
P364,0.17164179104477612,0.17164179104477612,0.4291044776119403,0.4291044776119403,[X]的创作语言是[Y]。
P54,0.0,0.0,0.0,0.0,[X]的所属运动队是[Y]。
P463,0.04267161410018553,0.04267161410018553,0.14285714285714285,0.14285714285714285,[X]是[Y]的成员。
P101,0.002145922746781116,0.002145922746781116,0.45493562231759654,0.45493562231759654,[X]的工作领域是[Y]。
P1923,0.0,0.0,0.004624277456647399,0.004624277456647399,[X]的参与队伍是[Y]。
P106,0.003194888178913738,0.003194888178913738,0.06389776357827476,0.06389776357827476,[X]的职业是[Y]。
P527,0.0,0.0,0.15606936416184972,0.15606936416184972,[X]子类是[Y]。
P102,0.0,0.0,0.014814814814814815,0.014814814814814815,[X]属于[Y]政党。
P530,0.008,0.008,0.125,0.125,[X]与[Y]是邦交国。
P176,0.029850746268656716,0.029850746268656716,0.07462686567164178,0.07462686567164178,[X]的生产商是[Y]。
P27,0.3993610223642173,0.3993610223642173,0.6421725239616614,0.6421725239616614,[X]的国籍是[Y]。
P407,0.2974683544303797,0.2974683544303797,0.5284810126582279,0.5284810126582279,[X]的语言是[Y]。
P30,0.1007423117709438,0.1007423117709438,0.2354188759278897,0.2354188759278897,[X]所属大洲是[Y]。
P178,0.007633587786259542,0.007633587786259542,0.015267175572519083,0.015267175572519083,[X]是由[Y]开发的。
P1376,0.014270032930845226,0.014270032930845226,0.16355653128430298,0.16355653128430298,[X]是[Y]的首府。
P131,0.0016155088852988692,0.0016155088852988692,0.21324717285945072,0.21324717285945072,[X]的行政区是[Y]。
P1412,0.3087248322147651,0.3087248322147651,0.5123042505592841,0.5123042505592841,[X]的语言是[Y]。
P108,0.0,0.0,0.0,0.0,[X]的雇主是[Y]。
P136,0.0,0.0,0.050397877984084884,0.050397877984084884,[X]的艺术流派是[Y]。
P17,0.2972508591065292,0.2972508591065292,0.5945017182130584,0.5945017182130584,[X]的主权国家是[Y]。
P39,0.0,0.0,0.11819887429643527,0.11819887429643527,[X]的职位是[Y]。
P264,0.0,0.0,0.0,0.0,[X]的唱片厂商是[Y]。
P276,0.008528784648187633,0.008528784648187633,0.021321961620469083,0.021321961620469083,[X]位于[Y]。
P937,0.025889967637540454,0.025889967637540454,0.27184466019417475,0.27184466019417475,[X]的工作地点是[Y]。
P140,0.020785219399538105,0.020785219399538105,0.10161662817551963,0.10161662817551963,[X]的宗教信仰是[Y]。
P1303,0.0,0.0,0.04564315352697095,0.04564315352697095,[X]演奏[Y]。
P127,0.005063291139240506,0.005063291139240506,0.010126582278481013,0.010126582278481013,[X]归[Y]所有。
P103,0.3481953290870488,0.3481953290870488,0.7770700636942676,0.7770700636942676,[X]的母语是[Y]。
P190,0.0,0.0,0.09201213346814964,0.09201213346814964,[X]与[Y]是友好城市。
P1001,0.1287758346581876,0.1287758346581876,0.2368839427662957,0.2368839427662957,[X]的管辖范围是[Y]。
P31,0.01038961038961039,0.01038961038961039,0.17142857142857143,0.17142857142857143,[X]属于[Y]。
P495,0.1737891737891738,0.1737891737891738,0.8233618233618234,0.8233618233618234,[X]的原产地是[Y]。
P159,0.024096385542168676,0.024096385542168676,0.04216867469879518,0.04216867469879518,[X]的总部位于[Y]。
P36,0.07802197802197802,0.07802197802197802,0.2164835164835165,0.2164835164835165,[X]的行政中心是[Y]。
P740,0.0,0.0,0.2467948717948718,0.2467948717948718,[X]成立于[Y]。
P361,0.0,0.0,0.040293040293040296,0.040293040293040296,[X]构成[Y]。
