relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P17,0.0,0.0,0.010230179028132993,0.005115089514066497,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P39,0.0,0.0,0.005988023952095809,0.017964071856287425,[DEF;X] [X.Nom] έχει τη θέση [DEF;Y] [Y.Gen] .
P264,0.0,0.0,0.01694915254237288,0.01694915254237288,[DEF;X] [X.Nom] αντιπροσωπεύεται από τη μουσική ετικέτα [DEF;Y] [Y.Gen] .
P276,0.0,0.0,0.06310679611650485,0.06310679611650485,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P937,0.0,0.0,0.014563106796116505,0.014563106796116505,[DEF;X] [X.Nom] δούλευε [PREPDEF;Y] [Y.Acc] .
P140,0.0,0.0,0.0,0.0,Το θρήσκευμα [DEF;X] [X.Gen] είναι [Y] .
P1303,0.0,0.0,0.010638297872340425,0.010638297872340425,[DEF;X] [X.Nom] παίζει [Y.Acc] .
P127,0.0,0.0,0.028169014084507043,0.028169014084507043,[DEF;X] [X.Nom] ανήκει [PREPDEF;Y] [Y.Acc] .
P103,0.0,0.0,0.0,0.0,Η μητρική γλώσσα [DEF;X] [X.Gen] είναι τα [Y.Acc] .
P190,0.0,0.0,0.18229715489989462,0.18229715489989462,[DEF;X] [X.Nom] και [DEF;Y] [Y.Nom] είναι αδελφοποιημένες πόλεις .
P1001,0.0398936170212766,0.0398936170212766,0.08776595744680851,0.09042553191489362,[DEF;X] [X.Nom] είναι ένας νομικός όρος [PREPDEF;Y] [Y.Acc] .
P31,0.0053475935828877,0.0,0.016042780748663103,0.016042780748663103,[DEF;X] [X.Nom] είναι [INDEF;Y] [Y.Acc] .
P495,0.0,0.0,0.008,0.0,[DEF;X] [X.Nom] [δημιουργήθηκε;X-Number=SG|δημουργήθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P159,0.0,0.0,0.016194331983805668,0.016194331983805668,Η έδρα [DEF;X] [X.Gen] είναι [PREPDEF;Y] [Y.Acc] .
P36,0.014084507042253521,0.014084507042253521,0.09389671361502347,0.09389671361502347,[DEF;Y] [Y.Nom] είναι η πρωτεύουσα [DEF;X] [X.Gen] .
P740,0.0,0.0,0.014705882352941176,0.022058823529411766,[DEF;X] [X.Nom] [ιδρύθηκε;X-Number=SG|ιδρύθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P361,0.0,0.0,0.0035714285714285713,0.0035714285714285713,[DEF;X] [X.Nom] είναι μέρος [DEF;Y] [Y.Gen] .
