relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P140,0.0,0.0,0.07751937984496124,0.07751937984496124,[X] est [affilié;X-Gender=MASC|affiliée;X-Gender=FEM] [PREPDEF-à;Y] [Y] .
P1303,0.0,0.0,0.0,0.0,[X] joue [PREPDEF;Y] [Y] .
P127,0.2222222222222222,0.2222222222222222,0.46464646464646464,0.46464646464646464,[X] appartient [PREPDEF-à;Y] [Y] .
P103,0.0,0.0,0.0,0.0,La langue maternelle de [X] est [ARTDEF;Y] [Y] .
P190,0.021231422505307854,0.021231422505307854,0.4288747346072187,0.4288747346072187,[X] et [Y] sont des villes jumelles .
P1001,0.1213235294117647,0.1213235294117647,0.25735294117647056,0.25735294117647056,[ARTDEF;X] [X] gouverne [ARTDEF;Y] [Y] .
P31,0.07,0.07,0.13,0.13,[ARTDEF;X] [X] est un [ARTIND;Y] [Y] .
P495,0.0,0.0,0.0,0.0,[X] a été créé [PREPLOC;Y] [Y] .
P159,0.2987012987012987,0.2987012987012987,0.6915584415584416,0.6915584415584416,Le siège social [PREPDEF;X] [X] est en [PREPLOC;Y] [Y] .
P36,0.6506849315068494,0.6506849315068494,0.7808219178082192,0.7808219178082192,La capitale [PREPDEF;X] [X] est [Y] .
P740,0.03125,0.03125,0.09943181818181818,0.09943181818181818,[ARTDEF;X] [X] a été fondée [PREPLOC;Y] [Y] .
P361,0.0,0.0,0.02531645569620253,0.02531645569620253,[ARTDEF;X] [X] fait partie [PREPDEF;Y] [Y] .
